datetime,ticker,open,high,low,close,volume
2015-12-09 11:36:00,AFLT,58.01,58.32,57.99,58.01,9000
2015-12-09 11:37:00,AFLT,57.91,58.32,57.87,57.97,24200
2015-12-09 11:38:00,AFLT,58.32,58.32,57.97,57.97,1000
2015-12-09 11:39:00,AFLT,57.93,58.32,57.93,58.01,5700
2015-12-09 11:40:00,AFLT,57.93,58.32,57.86,58.0,5400
2015-12-09 11:41:00,AFLT,57.94,58.32,57.94,58.0,1200
2015-12-09 11:42:00,AFLT,58.32,58.32,57.99,57.99,1100
2015-12-09 11:43:00,AFLT,57.99,58.33,57.95,57.96,11000
2015-12-09 11:44:00,AFLT,57.92,58.33,57.9,57.97,5100
2015-12-09 11:45:00,AFLT,57.96,58.33,57.96,57.97,2900
2015-12-09 11:46:00,AFLT,58.33,58.33,57.97,57.97,1000
2015-12-09 11:47:00,AFLT,58.33,58.33,57.97,57.97,1000
2015-12-09 11:48:00,AFLT,58.33,58.33,57.59,57.59,3000
2015-12-09 11:49:00,AFLT,57.9,58.33,57.89,57.94,4400
2015-12-09 11:50:00,AFLT,57.95,58.33,57.95,57.99,6400
2015-12-09 11:51:00,AFLT,57.95,58.33,57.87,57.87,19800
2015-12-09 11:52:00,AFLT,57.88,58.33,57.86,57.93,19600
2015-12-09 11:53:00,AFLT,57.87,58.33,57.86,57.94,4000
2015-12-09 11:54:00,AFLT,58.33,58.33,57.92,57.93,1000
2015-12-09 11:55:00,AFLT,58.33,58.33,57.93,57.93,1000
2015-12-09 11:56:00,AFLT,58.33,58.33,57.93,57.93,1000
2015-12-09 11:57:00,AFLT,57.88,58.33,57.88,57.93,3800
2015-12-09 11:58:00,AFLT,58.33,58.33,57.93,57.93,1000
2015-12-09 11:59:00,AFLT,58.33,58.33,57.93,57.93,1200
2015-12-09 12:00:00,AFLT,57.88,58.33,57.73,57.84,6800
2015-12-09 12:01:00,AFLT,57.8,58.33,57.8,57.8,3000
2015-12-09 12:02:00,AFLT,57.74,58.33,57.74,57.79,5400
2015-12-09 12:03:00,AFLT,57.72,58.33,57.71,57.82,7000
2015-12-09 12:04:00,AFLT,57.8,58.33,57.8,57.82,5400
2015-12-09 12:05:00,AFLT,58.33,58.33,57.73,57.73,1800
2015-12-09 12:06:00,AFLT,57.73,58.33,57.72,57.76,4000
2015-12-09 12:07:00,AFLT,57.76,58.33,57.76,57.77,3000
2015-12-09 12:08:00,AFLT,57.78,58.33,57.52,57.86,47600
2015-12-09 12:09:00,AFLT,58.33,58.33,57.8,57.93,8800
2015-12-09 12:10:00,AFLT,58.33,58.33,57.91,57.91,1000
2015-12-09 12:11:00,AFLT,58.33,58.33,57.74,57.75,5600
2015-12-09 12:12:00,AFLT,57.76,58.33,57.5,57.5,51800
2015-12-09 12:13:00,AFLT,57.81,58.33,57.78,57.9,2000
2015-12-09 12:14:00,AFLT,57.84,58.33,57.81,57.86,1600
2015-12-09 12:15:00,AFLT,57.85,58.33,57.84,57.86,4600
2015-12-09 12:16:00,AFLT,58.33,58.33,57.85,57.87,1000
2015-12-09 12:17:00,AFLT,58.33,58.33,57.87,57.87,1000
2015-12-09 12:18:00,AFLT,57.85,58.33,57.85,57.87,1200
2015-12-09 12:19:00,AFLT,57.83,58.34,57.83,58.02,124500
2015-12-09 12:20:00,AFLT,58.02,58.34,57.49,58.03,15400
2015-12-09 12:21:00,AFLT,58.02,58.34,58.01,58.01,3600
2015-12-09 12:22:00,AFLT,57.95,58.34,57.65,58.01,3400
2015-12-09 12:23:00,AFLT,58.34,58.34,58.01,58.02,1000
2015-12-09 12:24:00,AFLT,58.34,58.34,58.01,58.02,1400
2015-12-09 12:25:00,AFLT,58.34,58.34,58.0,58.0,4400
2015-12-09 12:26:00,AFLT,58.0,58.34,58.0,58.02,1800
2015-12-09 12:27:00,AFLT,58.02,58.34,57.9,57.9,23100
2015-12-09 12:28:00,AFLT,57.9,58.34,57.76,57.92,29000
2015-12-09 12:29:00,AFLT,57.93,58.35,57.93,57.99,36000
2015-12-09 12:30:00,AFLT,57.98,58.35,57.98,57.99,1200
2015-12-09 12:31:00,AFLT,57.98,58.35,57.93,57.96,9000
2015-12-09 12:32:00,AFLT,57.97,58.35,57.97,57.97,1200
2015-12-09 12:33:00,AFLT,58.35,58.35,57.95,57.98,1000
2015-12-09 12:34:00,AFLT,57.92,58.35,57.91,57.97,3200
2015-12-09 12:35:00,AFLT,57.91,58.35,57.89,57.98,86000
2015-12-09 12:36:00,AFLT,57.93,58.35,57.93,57.97,3200
2015-12-09 12:37:00,AFLT,57.97,58.99,57.97,58.44,139500
2015-12-09 12:38:00,AFLT,58.44,58.9,58.1,58.18,89900
2015-12-09 12:39:00,AFLT,58.15,58.39,58.15,58.18,2900
2015-12-09 12:40:00,AFLT,58.18,58.55,58.18,58.33,43800
2015-12-09 12:41:00,AFLT,58.33,58.4,57.78,58.08,61200
2015-12-09 12:42:00,AFLT,58.05,58.4,55.18,57.98,23400
2015-12-09 12:43:00,AFLT,57.91,58.4,57.64,57.69,47000
2015-12-09 12:44:00,AFLT,57.68,58.39,57.45,57.72,135000
2015-12-09 12:45:00,AFLT,57.72,58.38,57.71,57.77,23300
2015-12-09 12:46:00,AFLT,57.79,58.38,57.01,57.49,227200
2015-12-09 12:47:00,AFLT,57.5,58.37,57.29,57.67,22100
2015-12-09 12:48:00,AFLT,57.71,58.37,57.7,57.82,5000
2015-12-09 12:49:00,AFLT,57.81,58.37,57.64,57.67,35600
2015-12-09 12:50:00,AFLT,57.81,58.37,57.67,57.75,2800
2015-12-09 12:51:00,AFLT,57.69,58.37,57.33,57.58,37600
2015-12-09 12:52:00,AFLT,57.58,58.37,57.57,57.65,5600
2015-12-09 12:53:00,AFLT,57.61,58.36,57.61,57.78,20000
2015-12-09 12:54:00,AFLT,57.78,58.36,57.78,57.89,3500
2015-12-09 12:55:00,AFLT,57.89,58.36,57.82,57.84,19400
2015-12-09 12:56:00,AFLT,57.78,58.36,57.78,57.83,5200
2015-12-09 12:57:00,AFLT,58.36,58.36,57.82,57.83,1000
2015-12-09 12:58:00,AFLT,57.84,58.45,57.84,57.97,14400
2015-12-09 12:59:00,AFLT,58.0,58.37,57.56,57.97,74200
2015-12-09 13:00:00,AFLT,58.37,58.37,57.95,57.96,1000
2015-12-09 13:01:00,AFLT,57.95,58.37,57.95,57.96,2100
2015-12-09 13:02:00,AFLT,58.37,58.37,57.96,57.96,1000
2015-12-09 13:03:00,AFLT,57.96,58.37,57.92,57.96,8800
2015-12-09 13:04:00,AFLT,58.37,58.37,57.92,57.92,1800
2015-12-09 13:05:00,AFLT,58.37,58.37,57.96,57.96,1000
2015-12-09 13:06:00,AFLT,58.37,58.37,57.94,57.96,2400
2015-12-09 13:07:00,AFLT,58.37,58.37,57.97,57.97,2400
2015-12-09 13:08:00,AFLT,57.97,58.37,57.97,57.98,5600
2015-12-09 13:09:00,AFLT,57.93,58.37,57.92,57.93,8000
2015-12-09 13:10:00,AFLT,57.88,58.37,57.6,57.94,68000
2015-12-09 13:11:00,AFLT,57.94,58.37,57.94,57.98,3200
2015-12-09 13:12:00,AFLT,58.37,58.37,57.99,57.99,1000
2015-12-09 13:13:00,AFLT,57.98,58.37,57.96,57.97,4000
2015-12-09 13:14:00,AFLT,57.98,58.37,57.96,57.96,16100
2015-12-09 13:15:00,AFLT,57.95,58.37,57.76,57.95,82200
2015-12-09 13:16:00,AFLT,57.94,58.37,57.93,57.98,3700
2015-12-09 13:17:00,AFLT,57.9,58.37,57.85,57.98,7500
2015-12-09 13:18:00,AFLT,57.98,58.37,57.97,57.98,1700
2015-12-09 13:19:00,AFLT,58.37,58.37,57.8,57.8,11000
2015-12-09 13:20:00,AFLT,57.86,58.37,57.86,57.9,2000
2015-12-09 13:21:00,AFLT,57.9,58.37,57.9,58.0,5200
2015-12-09 13:22:00,AFLT,58.37,58.37,57.99,57.99,1000
2015-12-09 13:23:00,AFLT,57.94,58.37,57.86,57.86,8600
2015-12-09 13:24:00,AFLT,58.37,58.37,57.92,57.92,1000
2015-12-09 13:25:00,AFLT,57.93,58.37,57.93,57.93,1100
2015-12-09 13:26:00,AFLT,57.95,58.37,57.95,57.99,2200
2015-12-09 13:27:00,AFLT,57.94,58.37,57.94,57.96,2600
2015-12-09 13:28:00,AFLT,58.37,58.37,57.98,57.98,1200
2015-12-09 13:29:00,AFLT,57.96,58.37,57.95,57.96,1100
2015-12-09 13:30:00,AFLT,57.88,58.37,57.66,57.93,90800
2015-12-09 13:31:00,AFLT,58.37,58.37,57.91,57.91,1000
2015-12-09 13:32:00,AFLT,58.37,58.37,57.94,57.96,1000
2015-12-09 13:33:00,AFLT,57.88,58.37,57.85,57.88,8600
2015-12-09 13:34:00,AFLT,57.9,58.37,57.9,57.97,7400
2015-12-09 13:35:00,AFLT,58.37,58.37,57.93,57.93,1600
2015-12-09 13:36:00,AFLT,57.93,58.37,57.88,57.88,16400
2015-12-09 13:37:00,AFLT,58.37,58.37,57.9,57.9,1000
2015-12-09 13:38:00,AFLT,58.37,58.37,57.89,57.89,1000
2015-12-09 13:39:00,AFLT,57.89,58.37,57.87,57.87,1300
2015-12-09 13:40:00,AFLT,57.88,58.37,57.88,57.91,4200
2015-12-09 13:41:00,AFLT,58.37,58.37,57.9,57.9,1000
2015-12-09 13:42:00,AFLT,58.37,58.37,57.89,57.9,1000
2015-12-09 13:43:00,AFLT,58.37,58.37,57.92,57.92,1000
2015-12-09 13:44:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 13:45:00,AFLT,57.93,58.37,57.93,57.94,5300
2015-12-09 13:46:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 13:47:00,AFLT,58.37,58.37,57.94,57.94,3600
2015-12-09 13:48:00,AFLT,58.37,58.37,57.93,57.94,1000
2015-12-09 13:49:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 13:50:00,AFLT,57.9,58.37,57.89,57.93,5800
2015-12-09 13:51:00,AFLT,57.93,58.37,57.91,57.94,14800
2015-12-09 13:52:00,AFLT,57.94,58.37,57.94,57.95,16200
2015-12-09 13:53:00,AFLT,57.94,58.37,57.94,57.94,4000
2015-12-09 13:54:00,AFLT,57.9,58.37,57.89,57.91,5000
2015-12-09 13:55:00,AFLT,57.95,58.37,57.92,57.92,2000
2015-12-09 13:56:00,AFLT,57.92,58.37,57.92,57.92,1200
2015-12-09 13:57:00,AFLT,57.92,58.37,57.83,57.91,8800
2015-12-09 13:58:00,AFLT,57.84,58.37,57.63,57.91,1400
2015-12-09 13:59:00,AFLT,57.91,58.37,57.91,57.93,2800
2015-12-09 14:00:00,AFLT,58.37,58.37,57.92,57.92,1000
2015-12-09 14:01:00,AFLT,57.84,58.37,57.84,57.94,1200
2015-12-09 14:02:00,AFLT,57.93,58.37,57.93,57.94,1200
2015-12-09 14:03:00,AFLT,58.37,58.37,57.93,57.94,1600
2015-12-09 14:04:00,AFLT,57.88,58.37,57.88,57.94,3200
2015-12-09 14:05:00,AFLT,57.93,58.37,57.89,57.89,5100
2015-12-09 14:06:00,AFLT,57.89,58.37,57.89,57.94,1100
2015-12-09 14:07:00,AFLT,57.89,58.37,57.89,57.94,1200
2015-12-09 14:08:00,AFLT,58.37,58.37,57.94,57.94,4400
2015-12-09 14:09:00,AFLT,58.37,58.37,57.93,57.94,1000
2015-12-09 14:10:00,AFLT,57.94,58.37,57.94,57.95,5100
2015-12-09 14:11:00,AFLT,57.9,58.37,57.84,57.94,51400
2015-12-09 14:12:00,AFLT,57.95,58.37,57.94,57.95,4000
2015-12-09 14:13:00,AFLT,58.37,58.37,57.95,57.95,1000
2015-12-09 14:14:00,AFLT,57.89,58.37,57.89,57.9,6000
2015-12-09 14:15:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 14:16:00,AFLT,57.94,58.37,57.94,57.95,2700
2015-12-09 14:17:00,AFLT,58.37,58.37,57.95,57.95,1000
2015-12-09 14:18:00,AFLT,57.91,58.37,57.89,57.89,6800
2015-12-09 14:19:00,AFLT,57.89,58.37,57.84,57.87,4900
2015-12-09 14:20:00,AFLT,58.37,58.37,57.87,57.88,1000
2015-12-09 14:21:00,AFLT,57.84,58.37,57.78,57.78,12700
2015-12-09 14:22:00,AFLT,57.78,58.37,57.78,57.8,10700
2015-12-09 14:23:00,AFLT,57.79,58.37,57.65,57.69,28800
2015-12-09 14:24:00,AFLT,57.7,58.37,57.7,57.76,6900
2015-12-09 14:25:00,AFLT,57.71,58.37,57.69,57.78,1400
2015-12-09 14:26:00,AFLT,57.78,58.37,57.71,57.77,3400
2015-12-09 14:27:00,AFLT,58.37,58.37,57.8,57.8,11200
2015-12-09 14:28:00,AFLT,58.37,58.37,57.79,57.79,1000
2015-12-09 14:29:00,AFLT,57.75,58.37,57.73,57.74,5400
2015-12-09 14:30:00,AFLT,57.74,58.37,57.74,57.77,3700
2015-12-09 14:31:00,AFLT,58.37,58.37,57.78,57.78,1000
2015-12-09 14:32:00,AFLT,58.37,58.37,57.78,57.79,1000
2015-12-09 14:33:00,AFLT,57.79,58.37,57.78,57.79,2400
2015-12-09 14:34:00,AFLT,58.37,58.37,57.8,57.8,1000
2015-12-09 14:35:00,AFLT,58.37,58.37,57.8,57.8,1200
2015-12-09 14:36:00,AFLT,58.37,58.37,57.8,57.8,1000
2015-12-09 14:37:00,AFLT,57.8,58.37,57.8,57.8,2000
2015-12-09 14:38:00,AFLT,58.37,58.37,57.8,57.8,1000
2015-12-09 14:39:00,AFLT,57.75,58.37,57.46,57.79,2400
2015-12-09 14:40:00,AFLT,58.37,58.37,57.79,57.8,1000
2015-12-09 14:41:00,AFLT,57.72,58.37,57.65,57.76,23800
2015-12-09 14:42:00,AFLT,57.71,58.37,57.42,57.8,1400
2015-12-09 14:43:00,AFLT,58.37,58.37,57.79,57.79,1000
2015-12-09 14:44:00,AFLT,58.37,58.37,57.79,57.79,1000
2015-12-09 14:45:00,AFLT,57.75,58.37,57.73,57.75,4800
2015-12-09 14:46:00,AFLT,57.74,58.37,57.74,57.78,5200
2015-12-09 14:47:00,AFLT,58.37,58.37,57.73,57.73,1400
2015-12-09 14:48:00,AFLT,57.75,58.37,57.75,57.78,1100
2015-12-09 14:49:00,AFLT,57.81,58.37,57.78,57.8,2600
2015-12-09 14:50:00,AFLT,57.82,58.37,57.6,57.77,95000
2015-12-09 14:51:00,AFLT,57.8,58.37,57.78,57.88,3400
2015-12-09 14:52:00,AFLT,58.37,58.37,57.87,57.88,1000
2015-12-09 14:53:00,AFLT,57.88,58.37,57.87,57.92,6700
2015-12-09 14:54:00,AFLT,58.37,58.37,57.87,57.87,4400
2015-12-09 14:55:00,AFLT,57.87,58.37,57.87,57.91,4800
2015-12-09 14:56:00,AFLT,57.89,58.37,57.89,57.89,1600
2015-12-09 14:57:00,AFLT,57.91,58.37,57.89,57.89,4600
2015-12-09 14:58:00,AFLT,57.82,58.37,57.82,57.82,5800
2015-12-09 14:59:00,AFLT,57.8,58.37,57.8,57.86,5000
2015-12-09 15:00:00,AFLT,57.8,58.37,57.74,57.85,5100
2015-12-09 15:01:00,AFLT,57.79,58.37,57.79,57.84,9800
2015-12-09 15:02:00,AFLT,57.84,58.37,57.84,57.86,1700
2015-12-09 15:03:00,AFLT,58.37,58.37,57.88,57.93,17000
2015-12-09 15:04:00,AFLT,57.93,58.37,57.9,57.95,16600
2015-12-09 15:05:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 15:06:00,AFLT,57.94,58.37,57.9,57.94,21400
2015-12-09 15:07:00,AFLT,57.95,58.54,57.91,57.97,23500
2015-12-09 15:08:00,AFLT,57.97,58.37,57.96,57.96,6600
2015-12-09 15:09:00,AFLT,58.37,58.37,57.96,57.96,4200
2015-12-09 15:10:00,AFLT,57.95,58.37,57.95,57.96,10400
2015-12-09 15:11:00,AFLT,58.37,58.37,57.96,57.97,1000
2015-12-09 15:12:00,AFLT,58.37,58.37,57.92,57.92,1400
2015-12-09 15:13:00,AFLT,57.93,58.37,57.93,57.94,2600
2015-12-09 15:14:00,AFLT,57.92,58.37,57.9,57.94,8200
2015-12-09 15:15:00,AFLT,57.91,58.37,57.91,57.94,3600
2015-12-09 15:16:00,AFLT,57.91,58.37,57.91,57.94,1100
2015-12-09 15:17:00,AFLT,57.9,58.37,57.82,57.89,15800
2015-12-09 15:18:00,AFLT,58.37,58.37,57.9,57.9,1000
2015-12-09 15:19:00,AFLT,57.84,58.37,57.78,57.89,5000
2015-12-09 15:20:00,AFLT,57.85,58.37,57.73,57.76,28000
2015-12-09 15:21:00,AFLT,57.78,58.37,57.78,57.82,1500
2015-12-09 15:22:00,AFLT,57.78,58.37,57.78,57.85,2800
2015-12-09 15:23:00,AFLT,57.79,58.37,57.79,57.84,1300
2015-12-09 15:24:00,AFLT,57.83,58.37,57.83,57.86,2200
2015-12-09 15:25:00,AFLT,58.37,58.37,57.87,57.87,1000
2015-12-09 15:26:00,AFLT,58.37,58.37,57.87,57.87,1000
2015-12-09 15:27:00,AFLT,58.37,58.37,57.87,57.87,1000
2015-12-09 15:28:00,AFLT,57.87,58.37,57.87,57.88,1200
2015-12-09 15:29:00,AFLT,58.37,58.37,57.85,57.85,1000
2015-12-09 15:30:00,AFLT,58.37,58.37,57.86,57.86,1000
2015-12-09 15:31:00,AFLT,58.37,58.37,57.86,57.86,1000
2015-12-09 15:32:00,AFLT,57.84,58.37,57.83,57.85,9400
2015-12-09 15:33:00,AFLT,58.37,58.37,57.85,57.86,1000
2015-12-09 15:34:00,AFLT,57.88,58.37,57.88,57.92,4000
2015-12-09 15:35:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 15:36:00,AFLT,58.37,58.37,57.91,57.91,1000
2015-12-09 15:37:00,AFLT,58.37,58.37,57.91,57.91,1000
2015-12-09 15:38:00,AFLT,58.37,58.37,57.93,57.94,1000
2015-12-09 15:39:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 15:40:00,AFLT,57.94,58.37,57.93,57.97,12000
2015-12-09 15:41:00,AFLT,58.37,58.37,57.96,57.96,1200
2015-12-09 15:42:00,AFLT,57.94,58.37,57.8,57.93,16900
2015-12-09 15:43:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 15:44:00,AFLT,57.89,58.37,57.89,57.94,1200
2015-12-09 15:45:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 15:46:00,AFLT,58.37,58.37,57.93,57.94,1000
2015-12-09 15:47:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 15:48:00,AFLT,58.37,58.37,57.93,57.93,1100
2015-12-09 15:49:00,AFLT,58.37,58.37,57.93,57.93,1000
2015-12-09 15:50:00,AFLT,58.37,58.37,57.94,57.94,1000
2015-12-09 15:51:00,AFLT,58.37,58.37,57.92,57.92,1000
2015-12-09 15:52:00,AFLT,57.95,58.37,57.92,57.92,1200
2015-12-09 15:53:00,AFLT,57.89,58.37,57.89,57.95,1200
2015-12-09 15:54:00,AFLT,57.95,58.37,57.95,57.96,9400
2015-12-09 15:55:00,AFLT,58.37,58.37,57.96,57.96,1000
2015-12-09 15:56:00,AFLT,57.96,58.37,57.96,57.96,1800
2015-12-09 15:57:00,AFLT,57.96,58.48,57.96,58.14,123800
2015-12-09 15:58:00,AFLT,58.13,58.38,58.0,58.1,16500
2015-12-09 15:59:00,AFLT,58.1,58.38,58.09,58.09,4000
2015-12-09 16:00:00,AFLT,58.38,58.38,58.09,58.09,1000
2015-12-09 16:01:00,AFLT,58.09,58.38,58.04,58.09,5600
2015-12-09 16:02:00,AFLT,58.3,58.64,58.09,58.25,132900
2015-12-09 16:03:00,AFLT,58.24,58.39,58.24,58.25,3700
2015-12-09 16:04:00,AFLT,58.26,58.39,57.88,58.25,15800
2015-12-09 16:05:00,AFLT,58.23,58.39,58.23,58.23,2800
2015-12-09 16:06:00,AFLT,58.19,58.39,58.19,58.2,3400
2015-12-09 16:07:00,AFLT,58.2,58.39,58.14,58.25,23200
2015-12-09 16:08:00,AFLT,58.23,58.76,58.2,58.31,74400
2015-12-09 16:09:00,AFLT,58.31,58.4,58.31,58.38,12800
2015-12-09 16:10:00,AFLT,58.4,58.4,58.39,58.39,1000
2015-12-09 16:11:00,AFLT,58.36,58.4,58.0,58.33,40000
2015-12-09 16:12:00,AFLT,58.33,58.4,58.33,58.33,1300
2015-12-09 16:13:00,AFLT,58.33,58.4,58.26,58.26,5800
2015-12-09 16:14:00,AFLT,58.4,58.4,58.27,58.27,1000
2015-12-09 16:15:00,AFLT,58.3,58.4,58.3,58.34,1800
2015-12-09 16:16:00,AFLT,58.31,58.4,58.27,58.29,8600
2015-12-09 16:17:00,AFLT,58.4,58.4,58.29,58.29,1000
2015-12-09 16:18:00,AFLT,58.22,58.4,58.17,58.23,31000
2015-12-09 16:19:00,AFLT,58.23,58.41,58.0,58.28,44800
2015-12-09 16:20:00,AFLT,58.41,58.41,58.26,58.28,1000
2015-12-09 16:21:00,AFLT,58.22,58.41,58.22,58.28,3200
2015-12-09 16:22:00,AFLT,58.21,58.41,58.0,58.24,5100
2015-12-09 16:23:00,AFLT,58.3,58.42,58.17,58.38,68800
2015-12-09 16:24:00,AFLT,58.31,58.96,58.31,58.49,109000
2015-12-09 16:25:00,AFLT,58.5,59.1,57.88,58.5,80500
2015-12-09 16:26:00,AFLT,58.47,58.5,58.46,58.46,9700
2015-12-09 16:27:00,AFLT,58.41,58.71,58.33,58.5,37800
2015-12-09 16:28:00,AFLT,58.53,59.14,58.06,58.58,236300
2015-12-09 16:29:00,AFLT,58.59,58.8,58.5,58.59,20000
2015-12-09 16:30:00,AFLT,58.57,58.68,58.55,58.63,28100
2015-12-09 16:31:00,AFLT,58.57,58.57,58.3,58.57,2700
2015-12-09 16:32:00,AFLT,58.62,58.72,58.57,58.61,14000
2015-12-09 16:33:00,AFLT,58.54,58.62,58.43,58.62,18300
2015-12-09 16:34:00,AFLT,58.57,58.65,58.57,58.65,8000
2015-12-09 16:35:00,AFLT,58.65,58.9,58.65,58.74,64300
2015-12-09 16:36:00,AFLT,58.76,58.9,58.64,58.81,143100
2015-12-09 16:37:00,AFLT,58.81,58.81,58.76,58.77,9600
2015-12-09 16:38:00,AFLT,58.77,58.81,58.77,58.77,38800
2015-12-09 16:39:00,AFLT,58.77,58.77,58.71,58.72,4100
2015-12-09 16:40:00,AFLT,58.75,58.75,58.72,58.75,1900
2015-12-09 16:41:00,AFLT,59.0,59.0,58.66,58.73,1100
2015-12-09 16:42:00,AFLT,58.74,58.74,58.74,58.74,2200
2015-12-09 16:43:00,AFLT,58.74,58.74,58.0,58.65,37400
2015-12-09 16:44:00,AFLT,58.54,58.59,58.0,58.59,1600
2015-12-09 16:45:00,AFLT,58.53,58.63,58.5,58.63,7800
2015-12-09 16:46:00,AFLT,58.66,58.66,58.53,58.53,2200
2015-12-09 16:47:00,AFLT,58.57,58.9,58.53,58.66,3600
2015-12-09 16:48:00,AFLT,58.72,58.74,58.72,58.73,4600
2015-12-09 16:49:00,AFLT,58.73,58.73,58.73,58.73,800
2015-12-09 16:50:00,AFLT,58.75,58.76,58.74,58.74,1800
2015-12-09 16:51:00,AFLT,58.69,60.16,58.64,58.73,10400
2015-12-09 16:52:00,AFLT,58.74,58.74,58.72,58.73,2000
2015-12-09 16:53:00,AFLT,58.75,59.04,58.74,58.88,85800
2015-12-09 16:54:00,AFLT,58.85,58.89,58.65,58.88,2600
2015-12-09 16:55:00,AFLT,58.84,58.89,58.84,58.89,2900
2015-12-09 16:56:00,AFLT,58.88,58.89,58.8,58.81,16700
2015-12-09 16:57:00,AFLT,58.8,58.8,58.7,58.74,31200
2015-12-09 16:58:00,AFLT,58.7,58.79,58.67,58.79,21700
2015-12-09 16:59:00,AFLT,58.72,58.78,58.7,58.75,3100
2015-12-09 17:00:00,AFLT,58.76,58.81,58.69,58.75,22000
2015-12-09 17:01:00,AFLT,58.74,59.07,58.71,58.82,33800
2015-12-09 17:02:00,AFLT,58.85,58.87,58.8,58.8,15400
2015-12-09 17:03:00,AFLT,58.8,58.8,58.79,58.8,11000
2015-12-09 17:04:00,AFLT,58.74,58.81,58.74,58.8,8300
2015-12-09 17:05:00,AFLT,58.74,58.78,58.7,58.78,14100
2015-12-09 17:06:00,AFLT,58.76,58.89,58.76,58.89,55800
2015-12-09 17:07:00,AFLT,58.89,59.5,58.86,58.93,130700
2015-12-09 17:08:00,AFLT,58.9,59.63,58.48,58.99,195700
2015-12-09 17:09:00,AFLT,58.99,59.08,58.98,59.05,62600
2015-12-09 17:10:00,AFLT,59.01,59.05,59.01,59.03,4600
2015-12-09 17:11:00,AFLT,59.0,59.18,59.0,59.12,28100
2015-12-09 17:12:00,AFLT,59.2,59.23,59.13,59.23,19200
2015-12-09 17:13:00,AFLT,59.2,59.23,58.0,59.22,82200
2015-12-09 17:14:00,AFLT,59.2,59.22,59.2,59.2,21000
2015-12-09 17:15:00,AFLT,59.2,59.24,58.99,59.2,46000
2015-12-09 17:16:00,AFLT,59.21,59.31,59.1,59.24,106800
2015-12-09 17:17:00,AFLT,59.2,59.22,59.15,59.22,14900
2015-12-09 17:18:00,AFLT,59.2,59.21,59.16,59.21,51300
2015-12-09 17:19:00,AFLT,59.2,59.21,57.5,59.2,106300
2015-12-09 17:20:00,AFLT,59.2,59.3,59.02,59.26,60000
2015-12-09 17:21:00,AFLT,59.25,59.26,59.23,59.26,1600
2015-12-09 17:22:00,AFLT,59.25,59.25,59.11,59.23,64800
2015-12-09 17:23:00,AFLT,59.2,59.21,59.19,59.2,22000
2015-12-09 17:24:00,AFLT,59.2,59.28,59.2,59.25,18300
2015-12-09 17:25:00,AFLT,59.2,59.22,59.2,59.22,5600
2015-12-09 17:26:00,AFLT,59.23,59.23,59.16,59.21,54600
2015-12-09 17:27:00,AFLT,59.2,59.2,58.4,58.94,78800
2015-12-09 17:28:00,AFLT,58.87,58.96,58.82,58.95,21000
2015-12-09 17:29:00,AFLT,58.89,58.95,58.88,58.94,4200
2015-12-09 17:30:00,AFLT,58.94,58.97,58.5,58.89,10900
2015-12-09 17:31:00,AFLT,58.88,58.88,58.79,58.87,8600
2015-12-09 17:32:00,AFLT,58.89,58.89,58.25,58.86,28800
2015-12-09 17:33:00,AFLT,58.9,58.9,58.8,58.8,3600
2015-12-09 17:34:00,AFLT,58.83,58.95,58.55,58.9,43000
2015-12-09 17:35:00,AFLT,58.9,59.04,58.83,58.91,12500
2015-12-09 17:36:00,AFLT,58.97,59.28,58.0,59.07,31900
2015-12-09 17:37:00,AFLT,58.99,58.99,58.73,58.97,6000
2015-12-09 17:38:00,AFLT,58.9,59.0,58.9,58.98,27600
2015-12-09 17:39:00,AFLT,58.99,58.99,58.91,58.94,4000
2015-12-09 17:40:00,AFLT,58.94,59.07,58.93,58.99,12800
2015-12-09 17:41:00,AFLT,58.99,58.99,58.79,58.89,13500
2015-12-09 17:42:00,AFLT,58.91,59.01,58.89,58.95,14400
2015-12-09 17:43:00,AFLT,59.0,59.02,58.98,59.02,28200
2015-12-09 17:44:00,AFLT,58.99,59.05,58.94,59.02,9800
2015-12-09 17:45:00,AFLT,59.04,59.04,59.02,59.03,9600
2015-12-09 17:46:00,AFLT,59.03,59.06,58.76,59.06,6200
2015-12-09 17:47:00,AFLT,59.08,59.08,59.03,59.07,3200
2015-12-09 17:48:00,AFLT,59.07,59.07,59.06,59.06,1700
2015-12-09 17:49:00,AFLT,59.07,59.09,58.98,59.0,24500
2015-12-09 17:50:00,AFLT,58.97,58.97,58.91,58.91,17900
2015-12-09 17:51:00,AFLT,58.9,58.97,58.9,58.97,3000
2015-12-09 17:52:00,AFLT,58.9,59.0,58.9,58.99,36200
